,num_sulphur,num_polar_non_positive_non_negative,num_polar,num_positive,num_negative,num_hydrophobic,num_aromatic,num_non_aromatic,num_hydroxylic,num_amidic,num_aliphatic,num_essential,weight,hydrophobicity,hydration_energy,num_large_chains,sidechain_volume,polarity,sasa
188,2,6,16,9,1,9,5,27,3,3,8,18,4407.999999999997,-16.999999999999993,-91.02999999999996,20,2273.1,267.1,57.28999999999999
189,0,1,7,2,4,7,2,15,1,0,6,11,2321.5999999999995,7.599999999999999,1.2399999999999995,11,1255.9999999999998,137.20000000000002,31.009000000000004
190,1,8,16,5,3,3,7,25,5,3,5,14,4671.699999999999,-36.3,-98.16,20,2553.6,265.59999999999997,60.591
191,1,3,15,11,1,5,6,21,1,2,5,16,4081.999999999998,-37.4,-83.83,21,2476.6000000000004,234.70000000000007,54.47700000000001
192,3,7,21,5,9,12,7,38,3,4,10,18,6233.899999999998,-25.100000000000005,-57.39999999999999,23,3234.7,384.79999999999995,81.13000000000002
193,5,16,35,12,7,10,7,57,8,8,14,26,8831.100000000004,-80.6,-144.61999999999995,35,4588.9,561.1999999999999,116.169
194,0,7,17,7,3,3,5,23,2,5,5,12,4010.899999999998,-51.999999999999986,-79.57999999999997,16,2166.9,259.70000000000005,52.000000000000014
195,7,9,29,8,12,15,5,51,3,6,13,16,7821.9000000000015,-58.90000000000001,-114.11999999999996,24,3865.4999999999995,495.2999999999999,98.41700000000004
196,4,11,40,13,16,17,12,71,4,7,21,38,11524.100000000013,-59.7,-116.53999999999992,47,5940.000000000001,724.4999999999999,149.65400000000002
197,0,7,20,5,8,8,5,30,3,4,10,12,4937.9,-33.39999999999999,-67.33999999999999,19,2602.3,315.9,62.728000000000016
198,2,11,34,14,9,18,14,63,4,7,25,33,10810.50000000001,-67.4,-149.73,48,5853.9,650.0999999999997,141.126
199,1,10,19,6,3,8,4,31,4,6,10,17,4798.799999999999,-26.899999999999995,-75.41999999999999,20,2519.5,302.2,62.67600000000001
200,3,15,33,8,10,13,10,46,9,6,8,24,7707.300000000003,-53.20000000000001,-106.33000000000006,29,3967.0,499.6,100.40500000000004
201,2,13,22,7,2,10,4,47,6,7,20,19,6627.4,-30.3,-90.61000000000001,24,3381.7999999999997,427.0,86.41200000000002
202,3,7,22,9,6,14,7,46,4,3,18,22,7192.599999999999,-19.700000000000006,-91.3,29,3721.2999999999993,438.79999999999984,92.39900000000002
203,5,4,14,6,4,10,2,27,1,3,8,11,3937.6999999999985,-17.3,-43.63999999999999,15,2014.8,247.10000000000002,50.892
204,6,22,39,12,5,27,16,71,9,13,23,41,11976.500000000015,-21.79999999999998,-157.87,50,6588.099999999999,707.3000000000001,157.67600000000002
205,5,11,35,12,12,24,15,80,5,6,35,42,12815.800000000017,-18.299999999999983,-89.95999999999997,50,6791.0,780.4000000000001,168.7400000000001
206,4,16,26,6,4,14,10,41,5,11,11,16,7070.300000000001,-45.0,-138.92000000000004,24,3643.7999999999997,438.29999999999995,89.53
207,4,17,39,12,10,21,10,69,9,8,22,37,10869.600000000011,-42.00000000000003,-129.62999999999994,42,5785.000000000001,667.4000000000001,141.41400000000002
208,3,13,22,6,3,13,11,50,9,4,23,21,8049.200000000001,-2.2000000000000015,-119.72999999999992,30,4131.6,484.09999999999985,104.22299999999997
209,5,15,38,14,9,21,15,68,7,8,23,36,11460.700000000008,-50.199999999999996,-155.67999999999998,46,6097.499999999999,700.7999999999997,148.91600000000005
210,3,5,17,9,3,9,12,35,1,4,12,19,6876.199999999998,-36.1,-116.71999999999996,32,3917.600000000001,376.79999999999995,89.82
211,4,14,28,9,5,18,6,59,8,6,26,33,8452.100000000004,-10.699999999999996,-83.67999999999995,31,4328.5,535.8000000000001,110.77999999999997
212,2,14,34,15,5,15,5,61,5,9,24,24,8829.000000000004,-67.60000000000002,-140.35999999999993,36,4603.2,582.0999999999999,114.99300000000001
213,1,19,38,11,8,20,17,60,11,8,18,37,10828.80000000001,-45.599999999999994,-165.85000000000014,45,5904.3,642.8999999999999,141.727
214,3,16,25,8,1,10,6,42,10,6,11,23,6515.899999999999,-33.2,-134.89999999999995,23,3373.100000000001,398.89999999999986,84.14000000000001
215,6,15,40,16,9,16,6,72,7,8,21,40,10566.600000000011,-59.40000000000001,-118.42999999999995,41,5558.700000000001,677.3000000000002,139.704
216,0,4,9,2,3,0,3,12,1,3,3,5,2203.4999999999995,-35.7,-43.239999999999995,6,1117.7,142.0,27.841000000000005
217,3,20,46,13,13,18,13,74,9,11,23,29,12059.800000000017,-91.10000000000001,-199.19000000000008,47,6285.500000000001,762.8000000000002,155.57099999999997
218,7,25,49,15,9,17,10,78,14,11,19,38,11896.000000000013,-86.80000000000005,-202.06000000000014,40,6113.7,770.7000000000003,155.82
219,2,10,23,10,3,8,4,39,6,4,13,22,5771.199999999998,-38.900000000000006,-86.18,22,3062.8999999999996,374.40000000000003,76.73
220,2,21,33,5,7,18,7,69,10,11,30,28,9866.100000000006,-14.599999999999996,-104.3799999999999,33,4961.400000000001,633.1000000000001,127.83300000000003
221,4,21,45,12,12,21,14,79,6,15,27,37,12954.800000000016,-84.99999999999997,-162.04000000000005,49,6917.799999999999,801.6,168.56599999999995
222,4,6,20,8,6,15,6,46,3,3,19,25,7024.299999999999,-8.099999999999998,-51.44,28,3721.4,422.79999999999995,92.08400000000002
223,4,15,30,10,5,26,18,63,7,8,26,40,11322.800000000008,-2.900000000000003,-132.25999999999993,51,6357.1,631.5999999999998,149.15999999999997
224,1,7,15,6,2,9,6,32,3,4,14,21,5176.699999999998,-9.9,-60.709999999999994,25,2843.599999999999,307.0999999999999,68.955
225,5,23,42,11,8,24,16,69,16,7,21,39,11543.300000000012,-34.09999999999999,-183.51000000000013,42,6055.000000000002,702.4000000000001,150.47600000000003
226,3,3,16,7,6,6,9,27,2,1,5,14,5278.499999999999,-33.400000000000006,-100.33999999999997,21,2789.5999999999995,302.5,68.17
227,2,19,43,12,12,24,19,76,12,7,26,43,13098.300000000016,-39.19999999999999,-161.02999999999994,51,7012.700000000001,792.3000000000001,170.84099999999998
228,5,13,36,13,10,29,10,81,4,9,36,44,12351.200000000019,-13.000000000000039,-103.55999999999992,48,6628.400000000001,743.7000000000003,162.6540000000001
229,3,9,20,9,2,22,13,52,6,3,23,36,9021.000000000004,19.099999999999987,-103.58999999999995,42,5084.799999999999,485.09999999999985,118.789
230,7,11,25,6,8,30,17,71,3,8,32,41,12029.300000000012,25.300000000000008,-64.14999999999999,52,6544.200000000001,669.8000000000001,157.78500000000005
231,3,12,39,14,13,26,11,74,9,3,29,42,11750.500000000015,-19.99999999999999,-131.88000000000002,52,6374.800000000001,703.2000000000002,153.79500000000007
232,1,8,22,9,5,9,4,36,6,2,12,18,5555.699999999998,-34.2,-92.32999999999998,22,2989.0,344.9,72.29700000000001
233,3,10,16,4,2,13,6,35,8,2,11,22,5417.499999999999,17.799999999999997,-50.61999999999999,23,2911.1000000000004,314.09999999999985,71.90100000000002
234,3,15,28,9,4,17,9,52,6,9,20,29,8270.800000000001,-27.999999999999993,-105.65999999999993,34,4463.5999999999985,508.69999999999993,109.198
235,3,17,37,12,8,20,16,57,5,12,16,33,10691.200000000008,-60.099999999999994,-187.7600000000001,47,6043.000000000001,612.8000000000001,139.79600000000002
236,4,10,20,8,2,11,13,36,5,5,12,19,7083.799999999999,-27.299999999999997,-144.33999999999997,29,3949.1,388.4,92.05999999999999
237,1,11,32,13,8,20,13,58,8,3,19,39,10002.800000000007,-13.099999999999993,-137.72999999999993,46,5519.100000000001,579.3,129.75200000000004
238,5,9,19,6,4,13,6,41,5,4,14,16,6356.199999999999,-8.799999999999999,-88.58999999999999,24,3267.999999999999,376.8,81.41400000000002
239,8,11,32,13,8,20,8,56,3,8,12,28,9027.2,-39.20000000000001,-118.23999999999995,37,4865.4,543.0999999999999,117.101
240,0,5,10,3,2,8,9,24,3,2,9,15,4627.299999999998,4.299999999999998,-57.040000000000006,22,2572.5,249.69999999999996,60.369
241,2,1,2,1,0,11,7,17,0,1,11,15,3365.5999999999985,35.400000000000006,-7.34,18,2004.6999999999996,154.0,44.712999999999994
242,2,8,15,6,1,7,4,28,7,1,9,16,4406.499999999997,-13.100000000000001,-86.92,18,2347.3,254.5,56.595
243,2,2,17,9,6,9,6,29,1,1,8,16,5054.599999999999,-31.599999999999998,-62.05999999999998,23,2852.7,301.2999999999999,66.94300000000001
244,1,3,12,7,2,6,3,22,2,1,8,12,3528.799999999999,-19.1,-61.05,16,1948.7,210.10000000000005,45.652
245,3,2,9,4,3,8,4,21,1,1,7,10,3466.2999999999984,-6.4,-37.919999999999995,15,1867.2999999999997,199.90000000000003,44.971999999999994
246,1,8,19,4,7,12,7,38,5,3,18,19,5878.8,-16.599999999999998,-44.39999999999999,20,2923.2000000000003,381.5999999999999,76.219
247,2,12,27,5,10,13,7,47,3,9,16,19,7432.699999999999,-42.000000000000014,-73.67999999999999,27,3857.9,474.49999999999994,95.94300000000001
248,4,30,55,13,12,22,12,77,8,22,17,35,12309.300000000014,-95.10000000000002,-192.65000000000012,46,6473.5,808.6,161.1270000000001
249,6,25,45,13,7,22,13,80,19,6,29,36,12375.000000000016,-43.59999999999998,-223.91000000000005,42,6272.100000000003,773.6000000000003,158.45800000000003
250,5,19,50,16,15,20,10,84,10,9,26,38,12763.30000000002,-88.60000000000002,-183.48999999999998,45,6400.100000000004,832.6,163.07600000000002
251,6,16,32,6,10,25,26,71,9,7,27,40,13398.500000000018,-6.600000000000006,-136.54,50,7184.100000000002,762.5000000000003,175.15300000000002
252,5,7,16,5,4,10,4,27,0,7,3,13,4416.399999999998,-23.6,-53.800000000000004,19,2390.2999999999997,265.20000000000005,58.52100000000001
253,0,19,51,13,19,21,18,79,11,8,24,42,13635.900000000021,-76.90000000000003,-162.85000000000002,52,7229.5,847.9000000000001,176.88100000000006
254,3,11,27,6,10,24,20,61,2,9,25,38,11366.400000000014,-4.100000000000002,-86.75999999999995,47,6201.9,644.2000000000003,147.12899999999996
255,4,13,38,12,13,29,12,77,6,7,31,43,12248.600000000017,-27.999999999999996,-104.34999999999995,49,6588.399999999999,736.5999999999999,159.97399999999993
256,1,8,16,2,6,3,12,24,3,5,7,10,5264.599999999999,-48.59999999999999,-91.98,19,2811.7000000000003,308.8,67.78800000000001
257,2,30,46,9,7,19,24,69,15,15,18,42,12987.100000000015,-71.60000000000001,-214.5200000000001,51,7017.799999999999,780.0000000000001,170.42800000000005
258,6,8,14,4,2,17,3,39,5,3,16,19,5417.199999999998,25.3,-43.339999999999996,20,2747.3,318.7999999999999,69.637
259,8,13,38,13,12,24,4,82,7,6,30,36,11208.900000000012,-19.499999999999996,-98.45999999999998,41,5497.200000000002,729.4000000000001,144.65
260,4,14,25,6,5,16,6,53,5,9,21,22,7677.799999999999,-15.6,-85.47000000000003,29,3842.4999999999995,491.79999999999984,100.69500000000004
261,3,10,27,10,7,15,11,50,5,5,18,26,8587.600000000002,-42.19999999999998,-121.39999999999998,35,4681.4000000000015,508.6999999999999,111.20000000000003
262,5,10,18,2,6,8,5,33,7,3,6,14,5101.499999999999,-16.300000000000004,-64.32000000000001,16,2458.2,315.19999999999993,64.994
263,2,15,38,10,13,7,8,50,8,7,7,24,8300.9,-96.80000000000001,-135.18,30,4313.200000000001,541.6999999999999,107.02900000000004
264,7,11,20,6,3,29,11,62,5,6,28,41,9784.900000000007,45.40000000000002,-53.58,44,5345.000000000002,539.3999999999999,129.256
265,2,9,23,9,5,13,8,47,4,5,20,27,7554.899999999999,-19.0,-80.44999999999997,33,4119.4,450.3999999999999,99.971
266,2,14,30,11,5,24,11,61,7,7,26,39,10070.500000000007,-9.7,-124.7299999999999,47,5651.8,568.2999999999997,131.427
267,1,6,14,4,4,13,13,33,4,2,15,25,6618.5999999999985,2.299999999999998,-62.9,29,3806.1000000000004,344.2999999999999,87.04199999999999
268,3,18,36,14,4,21,14,75,7,11,29,46,12284.400000000016,-30.3,-158.06000000000006,54,6803.299999999999,720.0000000000002,162.84800000000007
269,0,8,14,4,2,5,2,22,3,5,7,12,3174.399999999999,-17.599999999999994,-35.44000000000001,15,1690.5,214.60000000000002,42.665
270,1,3,10,3,4,1,1,15,2,1,4,3,2035.0999999999995,-32.199999999999996,-35.62,4,831.0999999999999,158.89999999999995,25.531
271,2,8,16,3,5,7,2,29,5,3,11,13,3988.199999999998,-13.599999999999998,-39.76,11,1907.5999999999997,269.79999999999995,51.194
272,5,20,46,10,16,24,11,84,11,9,26,47,12906.100000000015,-45.599999999999994,-108.23999999999994,46,6664.400000000001,809.6999999999999,169.0590000000001
273,0,4,10,2,4,2,3,14,2,2,3,7,2292.2,-20.499999999999996,-17.339999999999996,7,1149.6000000000001,159.79999999999998,30.22
274,1,2,12,7,3,5,3,27,1,1,10,16,4078.4999999999977,-16.1,-33.36000000000001,18,2233.4,253.5,54.72900000000001
275,2,6,21,10,5,11,4,41,4,2,18,18,5984.9,-37.2,-87.36999999999998,24,3063.6000000000004,387.29999999999995,78.56400000000002
276,1,6,10,3,1,4,6,19,3,3,8,10,3454.299999999999,-19.699999999999996,-57.649999999999984,13,1829.1000000000001,203.59999999999997,44.97899999999999
277,3,5,14,6,3,9,5,28,4,1,11,11,4480.499999999998,-17.0,-75.82,16,2316.9999999999995,272.9,57.22900000000002
278,4,19,47,19,9,25,18,80,11,8,27,51,13671.600000000017,-58.39999999999996,-203.92000000000007,58,7396.700000000002,818.9999999999998,178.74300000000008
279,4,12,32,12,8,10,3,48,5,7,8,24,7163.900000000001,-61.5,-119.26999999999998,29,3750.6999999999994,462.0,93.35400000000003
280,1,1,7,3,3,6,4,20,0,1,11,9,3104.199999999999,-0.9999999999999973,-13.219999999999995,13,1577.8999999999999,198.79999999999998,40.797000000000004
281,4,3,11,5,3,11,7,32,1,2,16,15,5174.0999999999985,3.4000000000000004,-45.76,19,2671.8999999999996,308.2000000000001,67.71000000000001
282,3,8,31,10,13,24,14,65,3,5,27,39,10935.500000000011,-13.299999999999997,-77.35999999999989,46,5853.499999999999,649.0999999999999,143.325
283,4,17,34,7,10,7,0,61,9,8,18,16,7674.000000000004,-75.60000000000001,-117.21999999999997,17,3237.9,564.4,96.72100000000006
284,4,12,30,12,6,19,12,57,4,8,18,31,9560.800000000003,-28.999999999999996,-118.50999999999995,42,5245.7,572.6999999999997,125.40399999999997
285,2,4,11,3,4,8,5,20,2,2,7,9,3581.4999999999986,-10.500000000000004,-51.839999999999996,14,1940.2,205.60000000000002,45.410000000000004
286,6,17,43,13,13,35,19,76,11,6,24,45,13569.300000000021,-7.800000000000002,-164.60999999999999,59,7586.100000000002,758.2000000000003,176.32099999999997
287,2,17,43,16,10,16,10,65,10,7,15,39,10775.600000000008,-70.30000000000003,-166.90000000000015,44,6013.800000000002,650.3,139.92100000000002
288,2,11,23,5,7,11,7,45,4,7,17,20,7137.9,-28.39999999999999,-80.31,26,3706.6,438.59999999999985,91.72200000000001
289,1,11,25,6,8,8,7,39,8,3,11,22,6348.300000000001,-40.699999999999996,-86.36999999999998,23,3300.5000000000005,400.9,82.86
290,4,13,41,10,18,23,15,78,7,6,30,36,12598.000000000016,-48.20000000000001,-118.09999999999991,47,6407.200000000001,796.0,163.61900000000003
291,2,22,44,13,9,18,18,73,11,11,24,38,12693.30000000002,-63.300000000000004,-209.28,49,6756.800000000001,766.9000000000001,164.85299999999995
292,1,15,29,9,5,11,11,47,8,7,15,26,8064.599999999999,-50.9,-128.26999999999998,32,4349.400000000001,494.69999999999993,105.60300000000001
293,2,19,48,18,11,22,10,88,9,10,36,44,13045.600000000019,-63.400000000000006,-156.52000000000004,54,6756.699999999998,846.9999999999998,172.778
294,2,16,37,12,9,15,10,67,10,6,22,35,10612.00000000001,-53.0,-147.70000000000002,42,5640.6,651.7,138.1850000000001
295,11,20,39,15,4,27,8,76,9,11,24,34,11126.30000000001,-31.499999999999996,-172.71,43,5665.6,695.6999999999999,144.45900000000006
296,5,12,38,16,10,19,8,69,3,9,22,34,10626.500000000007,-58.4,-135.03999999999994,44,5622.100000000001,668.7999999999998,139.27200000000002
297,1,8,18,6,4,7,7,35,3,5,10,21,5908.099999999999,-27.800000000000008,-70.16000000000001,26,3171.9,347.0,76.792
298,2,10,27,10,7,11,7,44,2,8,13,22,7294.099999999999,-57.900000000000006,-104.73999999999992,29,4033.2999999999993,448.79999999999995,96.15200000000002
299,1,22,45,13,10,23,17,74,13,9,26,47,12556.200000000017,-38.500000000000014,-177.65000000000012,53,6743.700000000002,759.3999999999996,165.32100000000003
300,5,13,23,7,3,20,5,46,6,7,18,28,6832.099999999999,2.0000000000000013,-71.10999999999999,29,3662.9,404.8999999999999,90.83900000000001
301,2,4,10,2,4,12,4,23,1,3,11,11,3660.099999999998,10.0,-16.89,15,2014.1,215.00000000000003,48.349
302,3,4,22,11,7,19,9,51,3,1,24,28,8318.400000000001,-15.399999999999991,-85.04999999999997,35,4580.000000000001,481.79999999999995,108.998
303,4,13,27,6,8,17,12,53,5,8,20,30,9017.900000000005,-23.699999999999996,-98.65999999999995,36,4795.200000000001,531.3999999999999,117.689
304,1,2,5,3,0,4,5,10,2,0,3,9,2229.2,-2.0,-43.69,11,1309.3999999999999,109.70000000000002,29.159
305,4,13,33,14,6,13,3,64,7,6,21,28,8845.700000000004,-49.2,-116.31999999999991,33,4486.299999999999,581.0,115.346
306,2,19,41,15,7,15,10,70,11,8,26,25,10675.600000000011,-69.60000000000005,-193.72000000000014,40,5485.800000000001,697.1000000000004,137.683
307,1,5,22,10,7,17,16,54,3,2,26,38,10057.800000000008,-8.200000000000001,-91.19999999999999,45,5761.000000000001,543.4999999999999,131.58299999999997
308,2,10,19,6,3,8,5,34,4,6,10,17,5456.799999999999,-26.300000000000004,-84.66,23,2918.7000000000003,323.8999999999999,70.57500000000002
309,6,8,17,6,3,7,2,32,3,5,5,14,4649.199999999997,-28.9,-71.22,17,2315.1999999999994,288.2,60.160999999999994
310,2,7,25,9,9,18,10,48,1,6,18,28,8184.200000000001,-19.599999999999994,-78.01999999999995,36,4476.4,486.09999999999974,106.58199999999998
311,0,6,24,8,10,11,5,39,4,2,14,22,5883.3,-30.800000000000004,-30.899999999999995,22,3054.100000000001,398.99999999999994,78.035
312,1,7,12,4,1,12,7,34,3,4,19,21,5328.699999999997,10.199999999999998,-29.709999999999994,23,2834.2,318.7999999999999,70.28299999999999
313,2,9,22,8,5,10,6,43,3,6,17,19,6611.399999999999,-38.7,-95.37,26,3382.8,420.29999999999995,85.81100000000002
314,0,6,17,6,5,5,3,28,1,5,10,14,4194.899999999998,-44.0,-53.87000000000001,14,2087.1,289.1,54.474000000000004
315,6,17,50,16,17,29,11,88,5,12,30,40,13349.800000000017,-66.9,-123.83000000000003,51,6840.299999999998,872.7000000000002,172.75500000000005
316,5,2,11,6,3,8,6,27,2,0,9,12,4589.399999999999,-13.800000000000004,-61.86,16,2399.8999999999996,262.0,58.529999999999994
317,4,8,32,10,14,15,8,57,5,3,19,27,8832.500000000004,-46.499999999999986,-78.51999999999995,28,4450.8,574.3000000000001,113.55999999999999
318,3,14,41,14,13,20,12,78,4,10,30,36,12314.600000000015,-69.30000000000004,-156.10000000000008,48,6299.1,777.0999999999999,158.52200000000005
319,0,16,27,8,3,12,12,46,9,7,14,37,8267.1,-32.699999999999996,-129.01,35,4635.000000000001,467.49999999999994,109.701
320,2,7,13,5,1,12,6,25,4,3,10,20,4248.5999999999985,4.699999999999998,-41.510000000000005,21,2411.5,240.3,57.215
321,1,2,8,4,2,2,1,13,0,2,2,7,1954.2,-17.200000000000003,-27.830000000000002,8,1026.5,129.0,26.047999999999995
322,4,7,14,3,4,11,7,26,3,4,5,15,4736.999999999997,-9.100000000000001,-60.82,17,2585.399999999999,262.8999999999999,61.201
323,1,5,16,9,2,1,4,24,2,3,4,12,4056.099999999998,-53.300000000000004,-104.38999999999997,16,2126.0,253.40000000000003,51.971999999999994
324,2,19,38,11,8,16,13,61,9,10,20,30,10223.600000000006,-62.3,-167.60999999999996,40,5460.400000000001,639.2,133.04399999999998
325,5,16,30,6,8,27,11,65,12,4,28,35,9839.900000000007,19.200000000000003,-76.62999999999995,34,4971.799999999999,609.4999999999999,127.59099999999998
326,3,5,23,11,7,16,14,44,2,3,16,30,8244.699999999999,-30.999999999999982,-81.03999999999998,38,4704.400000000001,476.9999999999999,110.52599999999995
327,5,15,39,12,12,20,12,65,6,9,16,41,10935.100000000006,-50.6,-112.83999999999993,46,5947.6,652.5999999999998,143.30599999999998
328,5,23,55,22,10,17,12,81,8,15,18,39,13129.700000000017,-126.50000000000004,-270.8900000000001,52,6904.4,836.7000000000002,168.75600000000006
329,4,10,27,9,8,16,13,58,8,2,21,32,9771.500000000005,-21.400000000000006,-128.61999999999995,38,5139.700000000002,570.6999999999998,127.28600000000006
330,1,5,13,7,1,5,3,23,5,0,9,16,3424.799999999999,-15.899999999999999,-66.32,14,1737.6,218.1,45.249
331,0,19,31,7,5,19,15,60,11,8,26,37,10128.90000000001,-12.100000000000005,-130.38999999999996,41,5391.4000000000015,605.7999999999998,133.17300000000003
332,2,6,9,3,0,4,4,16,4,2,5,8,2617.4999999999995,-10.100000000000001,-46.83999999999999,7,1319.1999999999998,165.39999999999998,34.0
333,1,8,30,10,12,15,10,57,3,5,21,30,9416.100000000004,-46.20000000000001,-83.00999999999995,40,5087.3,572.6999999999999,122.88399999999999
334,1,7,25,12,6,11,10,40,4,3,13,21,7125.699999999999,-51.30000000000001,-147.74999999999997,30,3793.1000000000004,430.39999999999986,91.39300000000003
335,7,15,36,12,9,20,18,60,8,7,14,33,11187.20000000001,-47.099999999999994,-192.3500000000001,44,5951.800000000001,641.3999999999996,143.63800000000003
336,1,3,8,4,1,6,3,17,1,2,7,7,2681.999999999999,-7.3000000000000025,-45.58,12,1373.6,165.79999999999998,33.958
337,7,11,28,14,3,20,10,69,5,6,27,34,10870.700000000008,-32.50000000000001,-168.6000000000001,47,5800.800000000002,621.6000000000001,141.197
338,2,11,19,5,3,15,4,42,4,7,18,23,5928.500000000002,5.6999999999999975,-37.45,24,3108.4,378.0,78.69700000000002
339,3,5,19,8,6,7,3,31,1,4,8,12,4676.499999999997,-45.79999999999998,-66.67,19,2395.7999999999997,310.70000000000005,61.51300000000002
340,1,4,9,3,2,2,5,15,2,2,4,5,2876.999999999999,-22.400000000000002,-68.58999999999999,11,1506.8,167.6,37.004999999999995
